Content ID,Human_Q1,LLM_Q1,Exact_Q1,Human_Q1A,LLM_Q1A,Exact_Q1A,Jaccard_Q1A,Human_Q2,LLM_Q2,Exact_Q2,Jaccard_Q2,Human_Q3,LLM_Q3,Exact_Q3,Human_Q4,LLM_Q4,Exact_Q4,Human_Q5,LLM_Q5,Exact_Q5,Human_Q6,LLM_Q6,Exact_Q6,Human_Q7,LLM_Q7,Exact_Q7,Jaccard_Q7,Human_Q8,LLM_Q8,Exact_Q8,Jaccard_Q8,Human_Q9,LLM_Q9,Exact_Q9,Jaccard_Q9,Human_Q10,LLM_Q10,Exact_Q10,Jaccard_Q10,Human_Q11,LLM_Q11,Exact_Q11,Jaccard_Q11,Human_Q12,LLM_Q12,Exact_Q12,Human_Q13,LLM_Q13,Exact_Q13,Human_Q14,LLM_Q14,Exact_Q14,Human_Q15,LLM_Q15,Exact_Q15,Human_Q16,LLM_Q16,Exact_Q16,Human_Q17,LLM_Q17,Exact_Q17,Human_Q18,LLM_Q18,Exact_Q18,Human_Q18A,LLM_Q18A,Exact_Q18A,Jaccard_Q18A
KIBE-082,No,Yes,0,,Compelling question,0,0.000000,Dating/marriage; Family/children; Religion/morality,"Dating/marriage; Family/children; Gender issues, e.g. equality",0,0.500000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Unclear,0,Men need to dominate/lead; Other,Mixed/unclear,0,0.000000,Men’s behavior; Other; Women/feminism,Women/feminism,0,0.333333,Assert dominance/control; Other,Building community,0,0.000000,Advice/instruction; Commentary/opinion,Commentary/opinion; Debate/argument; Personal story,0,0.250000,Entertainment/escapism; Self expression/identity construction; Status seeking,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.200000,Generalizations about men/women,Mixed,0,"No justification, Presented as common sense","Anecdotal examples, Presented as common sense",0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,No,No,1,NO,NO,1,,,,
KIBE-083,Yes,Yes,1,Other; Shares something surprising,Compelling question,0,0.000000,Dating/marriage,"Family/children; Friends/socializing; Gender issues, e.g. equality; Money/status; Social issues, e.g. corruption",0,0.000000,"Commentary/reaction content, interview/conversational content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,NO,Unclear,0,,Mixed/unclear,0,0.000000,Other; Women/feminism,Economic/status pressure; Kenyan or Nigerian political/social problems; Men’s behavior; Women/feminism,0,0.200000,More equality/respect for men,Building community; Social or political change,0,0.000000,Commentary/opinion,Advice/instruction; Commentary/opinion; Debate/argument,0,0.333333,Entertainment/escapism; Self expression/identity construction,Connection/social interaction; Entertainment/escapism; Information seeking; Self expression/identity construction,0,0.500000,"Generalizations about men/women, Cultural/social observations",Mixed,0,Presented as common sense,Presented as common sense,1,Neutral,Mixed,0,Negative,Negative,1,Positive,Neutral,0,Yes,No,0,NO,NO,1,,,,
KIBE-088,Yes,Yes,1,Shares something surprising,Compelling question,0,0.000000,"Gender issues, e.g. equality; Other","Gender issues, e.g. equality; Mental health",0,0.333333,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,NO,Unclear,0,Not applicable,Mixed/unclear,0,0.000000,Men’s behavior,Mental health/emotional struggle,0,0.000000,No clear solution,No clear solution,1,1.000000,Personal story,Advice/instruction; Debate/argument; Personal story,0,0.333333,Self expression/identity construction,Entertainment/escapism; Information seeking,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Mixed,0,Negative,Negative,1,Positive,Neutral,0,No,No,1,NO,NO,1,,,,
KIBE-091,Yes,Yes,1,Shares something surprising,Compelling question,0,0.000000,Mental health,"Gender issues, e.g. equality",0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to now show emotions,Men need to not show emotions,0,0.000000,Men's behavior,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Personal story,Commentary/opinion; Debate/argument; Personal story,0,0.666667,Information seeking,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.333333,Mixed,Personal experience,0,Anecdotal examples,Anecdotal examples,1,Positive,Positive,1,Not mentioned,Not mentioned,1,Positive,Neutral,0,No,Yes,0,NO,NO,1,,,,
PHIL-001,No,No,1,,,,,Family,"Family/children; Gender issues, e.g. equality",0,0.000000,Conversational Content,Interview/conversational content,0,No,"Yes, explicitly",0,,More progressive/equitable/expansive,,,Unclear,,,Mixed/unclear,0,0.000000,Mental Health / Kenyan Cultural Problems,Men’s behavior,0,0.000000,No clear solution,No clear solution,1,1.000000,Conversational Content,Commentary/opinion; Debate/argument; Personal story,0,0.000000,Identity Construction,Connection/social interaction; Information seeking; Self expression/identity construction,0,0.000000,Cultural / Social Observations,Mixed,0,No Justification,"Anecdotal examples, Presented as common sense",0,Positive,Positive,1,Unclear,Neutral,0,Unclear,Mixed,0,No,No,1,NO,Yes,0,,Calls for audience to like the content,0,0.000000
PHIL-002,No,Yes,0,,Shares something violent or gross,0,0.000000,Mental health,Family/children; Mental health,0,0.500000,Conversational Content,Interview/conversational content,0,No,"Yes, implicitly",0,,More progressive/equitable/expansive,,,Unclear,,,Mixed/unclear,0,0.000000,Mental Health / Kenyan Cultural Problems,Mental health/emotional struggle,0,0.000000,No clear solution,No clear solution,1,1.000000,Conversational Content,Personal story,0,0.000000,Identity Construction,Connection/social interaction; Information seeking,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Positive,0,Unclear,Neutral,0,Mixed,Neutral,0,No,No,1,NO,Yes,0,,Calls for politicians or social figures to do something,0,0.000000
PHIL-005,No,Yes,0,,Shares something violent or gross,0,0.000000,Social Issues / Corruption,"Family/children; Gender issues, e.g. equality; Mental health",0,0.000000,Commentary Content,Interview/conversational content,0,No,"Yes, explicitly",0,,More progressive/equitable/expansive,,,Yes,,,Men need to be equal partners,0,0.000000,Mental Health / Kenyan Cultural Problems,Global political/social/cultural problems; Mental health/emotional struggle,0,0.000000,No clear solution,More equality/respect for women,0,0.000000,Personal story,Debate/argument; Personal story,0,0.500000,None of these apply,Connection/social interaction,0,0.000000,Personal experience,Mixed,0,Anecdotal examples,Anecdotal examples,1,Unclear,Positive,0,Positive,Positive,1,Negative,Negative,1,No,Yes,0,NO,Yes,0,,Calls for women to follow more equitable gender norms,0,0.000000
PHIL-006,Yes,Yes,1,Other; Shares something surprising,Shares something surprising; Shares something violent or gross,0,0.333333,Gender issues,"Dating/marriage; Family/children; Gender issues, e.g. equality; Social issues, e.g. corruption",0,0.000000,Commentary/reaction content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,NO,Yes,0,Not applicable,Men need to be equal partners,0,0.000000,Global political/social/cultural problems; Other,Kenyan or Nigerian political/social problems; Men’s behavior; Women/feminism,0,0.000000,Social or political change,Social or political change,1,1.000000,Commentary/opinion,Commentary/opinion; Personal story,0,0.500000,Information seeking; Self expression/identity construction,Connection/social interaction; Self expression/identity construction,0,0.333333,,Mixed,,References data,"Anecdotal examples, Presented as common sense",0,Unclear,Positive,0,Neutral,Neutral,1,Negative,Mixed,0,Yes,Yes,1,Yes,NO,0,Other,,0,0.000000
PHIL-007,No,Yes,0,,Shares something violent or gross,0,0.000000,Gender issues; social issues,"Dating/marriage; Family/children; Gender issues, e.g. equality; Mental health; Social issues, e.g. corruption",0,0.000000,Interview/conversational content,Interview/conversational content,1,No,"Yes, explicitly",0,Does not address masculinity or gender norms,More progressive/equitable/expansive,0,Not applicable,Yes,0,Not applicable,Men need to be equal partners,0,0.000000,Global political/social/cultural problems,Kenyan or Nigerian political/social problems; Mental health/emotional struggle,0,0.000000,Social or political change,Building community; More equality/respect for women; Social or political change,0,0.333333,Personal story,News/telling facts; Personal story,0,0.500000,Information seeking,Connection/social interaction; Documentation of events; Entertainment/escapism; Information seeking,0,0.250000,Mixed,Mixed,1,Anecdotal examples,Anecdotal examples,1,Not mentioned,Positive,0,Positive,Positive,1,Not mentioned,Negative,0,Somewhat,Yes,0,NO,Yes,0,,Calls for politicians or social figures to do something; Calls for women to follow more equitable gender norms,0,0.000000
PHIL-008,Yes,Yes,1,Shares something surprising; Shares something violent or gross,Compelling question,0,0.000000,"Family/children; Gender issues, e.g. equality; Social issues, e.g. corruption",Other,0,0.000000,Commentary/reaction content,Interview/conversational content,0,"Yes, explicitly",No,0,More regressive/traditional/restrictive,Does not address masculinity or gender norms,0,NO,Not applicable,0,,Not applicable,0,0.000000,Kenyan or Nigerian political/social problems; Women/feminism,No clear problem is identified,0,0.000000,More equality/respect for women; Social or political change,No clear solution,0,0.000000,Commentary/opinion,Debate/argument; Personal story,0,0.000000,Connection/social interaction,Connection/social interaction,1,1.000000,Facts/statistics,Personal experience,0,References data,No Justification,0,Not mentioned,Positive,0,Positive,Neutral,0,Negative,Neutral,0,Yes,No,0,Yes,NO,0,Calls for men to follow more equitable gender norms,,0,0.000000
PHIL-009,No,No,1,,,,,"Gender issues, e.g. equality","Gender issues, e.g. equality",1,1.000000,Commentary/reaction content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,Mixed/unclear,More progressive/equitable/expansive,0,Not applicable,Unclear,0,Not applicable,Mixed/unclear,0,0.000000,No clear problem is identified,No clear problem is identified,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Connection/social interaction,None of these apply,0,0.000000,Generalizations about men/women,No support,0,No Justification,No Justification,1,Unclear,Positive,0,Not mentioned,Neutral,0,Unclear,Neutral,0,No,No,1,NO,NO,1,,,,
PHIL-010,No,No,1,,,,,Family/children; Other,Dating/marriage; Family/children,0,0.333333,Commentary/reaction content,Interview/conversational content,0,No,"Yes, explicitly",0,Does not address masculinity or gender norms,More progressive/equitable/expansive,0,,Unclear,,Not applicable,Mixed/unclear,0,0.000000,Other,Women/feminism,0,0.000000,No clear solution,More equality/respect for women,0,0.000000,Commentary/opinion,Advice/instruction; Commentary/opinion; Personal story,0,0.333333,Connection/social interaction; Self expression/identity construction,Information seeking,0,0.000000,No support,Mixed,0,No Justification,Anecdotal examples,0,Negative,Positive,0,Unclear,Positive,0,Not mentioned,Mixed,0,No,No,1,NO,NO,1,,,,
PHIL-011,No,Yes,0,,Shares something violent or gross; Use of all CAPS,0,0.000000,Gender issues; social issues,"Family/children; Gender issues, e.g. equality",0,0.000000,Interview/conversational content,Interview/conversational content,1,No,"Yes, implicitly",0,Does not address masculinity or gender norms,More progressive/equitable/expansive,0,Not applicable,Unclear,0,Not applicable,Mixed/unclear,0,0.000000,Global political/social/cultural problems,Kenyan or Nigerian political/social problems,0,0.000000,No clear solution,More equality/respect for women,0,0.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,Connection/social interaction,0,0.000000,No support,No support,1,No Justification,No Justification,1,Not mentioned,Positive,0,Unclear,Positive,0,Not mentioned,Negative,0,No,Yes,0,NO,NO,1,,,,
PHIL-012,No,Yes,0,,Compelling question,0,0.000000,Dating/marriage,"Dating/marriage; Family/children; Religion/morality; Social issues, e.g. corruption",0,0.250000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, explicitly",0,More progressive/equitable/expansive,More progressive/equitable/expansive,1,NO,Unclear,0,Not applicable,Mixed/unclear,0,0.000000,Global political/social/cultural problems,Women/feminism,0,0.000000,More equality/respect for women,No clear solution,0,0.000000,Commentary/opinion,Commentary/opinion; Debate/argument,0,0.500000,Information seeking,Connection/social interaction; Information seeking,0,0.500000,Cultural/social observations,Mixed,0,Presented as common sense,"Presented as common sense, References religion/tradition",0,Negative,Positive,0,Positive,Positive,1,Negative,Negative,1,No,No,1,NO,NO,1,,,,
PHIL-013,Yes,Yes,1,Compelling question,Compelling question,1,1.000000,"Dating/marriage; Family/children; Gender issues, e.g. equality","Family/children; Gender issues, e.g. equality; Money/status",0,0.500000,Commentary/reaction content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More progressive/equitable/expansive,0,Unclear,Yes,0,Not applicable,Men need to provide/succeed,0,0.000000,No clear problem is identified,Economic/status pressure; Men’s behavior,0,0.000000,No clear solution,More wealth/status,0,0.000000,Commentary/opinion,Commentary/opinion; Debate/argument,0,0.500000,Connection/social interaction,Connection/social interaction; Information seeking; Self expression/identity construction,0,0.333333,Generalizations about men/women,Stories about men/women,0,Presented as common sense,Presented as common sense,1,Unclear,Positive,0,Unclear,Positive,0,Unclear,Mixed,0,No,No,1,NO,NO,1,,,,
PHIL-014,No,Yes,0,,Compelling question,0,0.000000,social issues,"Gender issues, e.g. equality; Social issues, e.g. corruption",0,0.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,Does not address masculinity or gender norms,1,,Not applicable,,Not applicable,Not applicable,1,1.000000,No clear problem is identified,Kenyan or Nigerian political/social problems,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Debate/argument; Personal story,0,0.000000,Information seeking; Self expression/identity construction,Connection/social interaction; Information seeking,0,0.333333,No support,Personal experience,0,No Justification,No Justification,1,Not mentioned,Positive,0,Not mentioned,Neutral,0,Not mentioned,Neutral,0,No,No,1,NO,Yes,0,,Calls for politicians or social figures to do something,0,0.000000
