file,comment_number,decision,reason,starting_text,comment_text
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,10,Keep,Related to the piece and/or scope; usable for audience reception coding.,WOW!!!! You are a pearl and a genius ! May God guide you to greater heights. You have learnt a lot and have been really inspirational. May He heal you from your past wounds. Let yo,WOW!!!! You are a pearl and a genius ! May God guide you to greater heights. You have learnt a lot and have been really inspirational. May He heal you from your past wounds. Let your light shine! You are talented and have a lot to offer! Thank you for sharing!
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,11,Keep,Related to the piece and/or scope; usable for audience reception coding.,"This is a great story, what we do to our children shapes their future indeed...","This is a great story, what we do to our children shapes their future indeed..."
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,12,Keep,Related to the piece and/or scope; usable for audience reception coding.,So so sad that a whole grown man unleashes his idiocy on a wife and kids |  Am disappointed! Thank you for sharing about effects of childhood traumas. Your dad is a perfect example,So so sad that a whole grown man unleashes his idiocy on a wife and kids |  Am disappointed! Thank you for sharing about effects of childhood traumas. Your dad is a perfect example of a Narcissist and thanks for learning to handle your situation.
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,13,Keep,Related to the piece and/or scope; usable for audience reception coding.,Thanks for sharing my husband was abusive but later on I tried to check on his background I found out that was what his  father used to to be violent and abusive. The pattern was r,Thanks for sharing my husband was abusive but later on I tried to check on his background I found out that was what his  father used to to be violent and abusive. The pattern was repeating itself | For real men are struggling from their past and they can't find way out of the situation though the solution is reprograme our mind so that we can be free from the trauma
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,14,Keep,Related to the piece and/or scope; usable for audience reception coding.,You have put it so well. We need to feel safe around people so that we don’t continue to replicate the pains we hold on other people. That’s the only way to stop the vicious cycle.,You have put it so well. We need to feel safe around people so that we don’t continue to replicate the pains we hold on other people. That’s the only way to stop the vicious cycle. Thank you
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,15,Keep,Related to the piece and/or scope; usable for audience reception coding.,To imagine that there were grown ups  in this house who could no protect this child from an irrational psycopath parent. Including the Mom... So heart rending.,To imagine that there were grown ups  in this house who could no protect this child from an irrational psycopath parent. Including the Mom... So heart rending.
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,16,Keep,Related to the piece and/or scope; usable for audience reception coding.,I feel like this is what exactly was happening to my brother according to behavior resembles,I feel like this is what exactly was happening to my brother according to behavior resembles
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,17,Borderline,Short positive reaction; limited coding value.,Wow👏👏👏 | This is eye opening. Thanks for sharing!,Wow👏👏👏 | This is eye opening. Thanks for sharing!
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,18,Remove,Too thin/generic thanks only.,Thank you,Thank you
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,19,Borderline,Includes contact request but also says the video helped identify someone’s condition; usable if not being strict.,Quite educative and encouraging. I would like to get his contacts to help someone very close to me. We didn’t know his condition until we listened to onyango. Thank you for the won,Quite educative and encouraging. I would like to get his contacts to help someone very close to me. We didn’t know his condition until we listened to onyango. Thank you for the wonderful show
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,20,Keep,Related to the piece and/or scope; usable for audience reception coding.,Im soo happy for your mum getting out of her abusive relationship. I wish for your sake that she did it much earlier...... I don't know what the government is like if a woman leave,"Im soo happy for your mum getting out of her abusive relationship. I wish for your sake that she did it much earlier...... I don't know what the government is like if a woman leaves her husband, whether she can get help. You mentioned she was a teacher as well so she could have managed financially, I'm thinking....."
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,21,Keep,Related to the piece and/or scope; usable for audience reception coding.,"Thanks for sharing your testimony. This was so hard to hear.......I hope that your dad does not put you off God because He is real. If you ask God to come into your life, He will h","Thanks for sharing your testimony. This was so hard to hear.......I hope that your dad does not put you off God because He is real. If you ask God to come into your life, He will heal you and wipe away all those hurtful memories of your past.  Your dad was just one of those people who had no clue of who God was and was not operating under no God but anger and his own issues who he selfishly took out on you. I really hope that God restores you completely. You sound like a really nice person. I hope and pray that your life now will make up for the past pains and hurts and live a happy and loving life for evermore......."
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,22,Keep,Related to the piece and/or scope; usable for audience reception coding.,"I listened to your story attentively.. I love you and God loves you too we both love you. You're brave, articulate and well spoken. I pray God gives you the strength and courage to","I listened to your story attentively.. I love you and God loves you too we both love you. You're brave, articulate and well spoken. I pray God gives you the strength and courage to move on. All blessings to you"
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,23,Keep,Related to the piece and/or scope; usable for audience reception coding.,"That's my childhood, I never miss them,mum and dad,,they weren't there physically, were never supportive,,my dad was way worse,he made me believe I wasn't capable,was not even enou","That's my childhood, I never miss them,mum and dad,,they weren't there physically, were never supportive,,my dad was way worse,he made me believe I wasn't capable,was not even enough for anything or anyone,,and here I am having done a teaching course and even though something tells me I can stand in a classroom and teach,,some other voice puts me off that I can't really deliver in a class,,and since 2014 after graduating I haven't even gained the confidence to search for a teaching job,,I try to convince myself everyday that am okey,am normal like any other person and can do anything,,, but there is that other side of me that was instilled by my ungrateful father,,but I don't let it drive me,,I try everyday to think positive about myself and after I get some money am planning to at least try counseling,, may God be our strength, Amen"
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,24,Keep,Related to the piece and/or scope; usable for audience reception coding.,"I find it interesting that he has accepted every little indignity meted upon him with a certain quiet contemplation,like a lesson that should be learnt.....free from emotion yet st","I find it interesting that he has accepted every little indignity meted upon him with a certain quiet contemplation,like a lesson that should be learnt.....free from emotion yet still able to convey his feeling on all the things that happened to him and move on with life."
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,25,Keep,Related to the piece and/or scope; usable for audience reception coding.,You spoke straight to my heart.Thank you for your patience in all you went through,You spoke straight to my heart.Thank you for your patience in all you went through
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,26,Keep,Related to the piece and/or scope; usable for audience reception coding.,"I went through childhood trauma as well physical, emotional and spiritual abuse. It affected my education too. I remember how on my birthdays i would go cry and my mum’s grave. My ","I went through childhood trauma as well physical, emotional and spiritual abuse. It affected my education too. I remember how on my birthdays i would go cry and my mum’s grave. My parents got married very young as well. As am listening to your story i realise your dad was a narrcisist, in the Bible i believe this is the Jezebel spirit and such people are not epathetic and not able to connect with emotions of others and many other wild characteristics they are actually very broken people inside but are not self reflective am glad you healed as i did and am also helping others as well. I have been listening to Lisa Romano a life coach she has great healing tips and finding self again. Am glad I have found God and found myself as well.I have been on the healing path for 15years now and am glad am free!! Thank you Erick for sharing your story!"
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,27,Remove,Contact/request to host; not substantive audience response to topic.,You are doing an awesome  job Justus. I’m in San Francisco. How do I get in touch with you? Very timely platform.✌🏽💕🙏🏽,You are doing an awesome  job Justus. I’m in San Francisco. How do I get in touch with you? Very timely platform.✌🏽💕🙏🏽
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,28,Keep,Related to the piece and/or scope; usable for audience reception coding.,"i went through the same at the hands of my mom,am slowly healing from depression as a result, happy for you that you came through this","i went through the same at the hands of my mom,am slowly healing from depression as a result, happy for you that you came through this"
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,29,Keep,Related to the piece and/or scope; usable for audience reception coding.,Wow what an enlightened strong fighter you are. Thank you for your healing story,Wow what an enlightened strong fighter you are. Thank you for your healing story
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,30,Keep,Related to the piece and/or scope; usable for audience reception coding.,"Went through the same thing with my mother and father, but mother was more abusive. All the frustrations and bad things happening to the family were my fault as the eldest. Her abu","Went through the same thing with my mother and father, but mother was more abusive. All the frustrations and bad things happening to the family were my fault as the eldest. Her abuse was physical, mental and emotional and covert at the same time. No one outside should know. I think she knew she was abusing us because she used to say that no one should speak about what happens at home and that family secrets should be kept within the family. Refused friends or any other person being close to us. Now i look back and think she didn’t want anyone finding out how she made our lives hell at home when no one was watching. I think she went through the same abuse and she didn’t know better. Generational curses are real, i walked away and promised to do better. It messes people up. But am glad i left far away from that abuse."
